data_hora,item,tipo,quantidade
2026-01-17 19:45:00,SKU-6,Entrada,24
2026-01-17 06:31:00,SKU-8,Entrada,20
2026-01-17 23:17:00,SKU-27,Entrada,19
2026-01-17 06:49:00,SKU-30,Saída,19
2026-01-17 22:49:00,SKU-39,Entrada,9
2026-01-17 18:03:00,SKU-6,Entrada,17
2026-01-17 18:07:00,SKU-12,Entrada,22
2026-01-17 05:49:00,SKU-12,Saída,16
2026-01-17 01:47:00,SKU-8,Saída,21
2026-01-17 17:05:00,SKU-11,Entrada,55
2026-01-17 02:39:00,SKU-14,Saída,5
2026-01-17 17:23:00,SKU-3,Entrada,45
2026-01-17 18:26:00,SKU-31,Entrada,14
2026-01-17 00:50:00,SKU-40,Saída,25
2026-01-17 00:09:00,SKU-33,Saída,23
2026-01-17 13:13:00,SKU-17,Entrada,13
2026-01-17 15:58:00,SKU-23,Entrada,59
2026-01-17 12:50:00,SKU-35,Saída,24
2026-01-17 23:08:00,SKU-12,Saída,13
2026-01-17 19:51:00,SKU-28,Saída,24
2026-01-17 13:17:00,SKU-2,Saída,25
2026-01-17 19:35:00,SKU-6,Entrada,24
2026-01-17 23:46:00,SKU-39,Saída,14
2026-01-17 00:13:00,SKU-28,Entrada,5
2026-01-17 05:09:00,SKU-29,Entrada,9
2026-01-17 12:01:00,SKU-3,Entrada,21
2026-01-17 02:39:00,SKU-35,Entrada,24
2026-01-17 21:31:00,SKU-11,Saída,22
2026-01-17 08:41:00,SKU-22,Saída,13
2026-01-17 10:18:00,SKU-39,Entrada,24
2026-01-17 19:11:00,SKU-31,Entrada,11
2026-01-17 15:52:00,SKU-10,Saída,63
2026-01-17 10:35:00,SKU-16,Entrada,40
2026-01-17 10:43:00,SKU-13,Entrada,20
2026-01-17 23:40:00,SKU-25,Saída,21
2026-01-17 17:28:00,SKU-28,Entrada,36
2026-01-17 16:52:00,SKU-38,Saída,56
2026-01-17 21:56:00,SKU-33,Saída,15
2026-01-17 02:55:00,SKU-35,Entrada,19
2026-01-17 01:11:00,SKU-14,Saída,24
2026-01-17 02:44:00,SKU-1,Saída,6
2026-01-17 10:51:00,SKU-29,Saída,58
2026-01-17 22:28:00,SKU-2,Saída,11
2026-01-17 21:50:00,SKU-32,Saída,17
2026-01-17 09:27:00,SKU-34,Entrada,38
2026-01-17 07:02:00,SKU-10,Entrada,18
2026-01-17 05:16:00,SKU-32,Saída,20
2026-01-17 12:23:00,SKU-14,Saída,14
2026-01-17 07:27:00,SKU-17,Entrada,12
2026-01-17 21:19:00,SKU-4,Saída,23
2026-01-17 10:12:00,SKU-10,Entrada,50
2026-01-17 16:09:00,SKU-36,Saída,33
2026-01-17 16:34:00,SKU-7,Entrada,36
2026-01-17 08:52:00,SKU-19,Saída,8
2026-01-17 02:47:00,SKU-17,Entrada,10
2026-01-17 12:58:00,SKU-5,Saída,8
2026-01-17 22:10:00,SKU-16,Saída,23
2026-01-17 06:44:00,SKU-10,Saída,17
2026-01-17 23:42:00,SKU-24,Entrada,11
2026-01-17 19:55:00,SKU-33,Saída,19
2026-01-17 06:20:00,SKU-34,Saída,13
2026-01-17 18:57:00,SKU-37,Saída,6
2026-01-17 13:00:00,SKU-27,Saída,12
2026-01-17 16:08:00,SKU-25,Saída,78
2026-01-17 18:48:00,SKU-40,Saída,16
2026-01-17 19:17:00,SKU-12,Saída,17
2026-01-17 04:48:00,SKU-4,Saída,6
2026-01-17 21:03:00,SKU-8,Entrada,13
2026-01-17 09:17:00,SKU-40,Saída,49
2026-01-17 21:17:00,SKU-13,Saída,10
2026-01-17 11:22:00,SKU-33,Entrada,47
2026-01-17 00:39:00,SKU-3,Saída,9
2026-01-17 10:18:00,SKU-34,Entrada,56
2026-01-17 01:43:00,SKU-40,Saída,25
2026-01-17 14:05:00,SKU-18,Saída,34
2026-01-17 20:21:00,SKU-26,Saída,19
2026-01-17 14:29:00,SKU-40,Saída,39
2026-01-17 20:20:00,SKU-3,Entrada,5
2026-01-17 18:46:00,SKU-36,Entrada,21
2026-01-17 16:43:00,SKU-11,Saída,53
2026-01-17 19:07:00,SKU-6,Saída,25
2026-01-17 20:01:00,SKU-5,Entrada,11
2026-01-17 23:24:00,SKU-11,Saída,25
2026-01-17 07:25:00,SKU-29,Entrada,21
2026-01-17 11:16:00,SKU-29,Entrada,39
2026-01-17 09:47:00,SKU-38,Saída,31
2026-01-17 06:54:00,SKU-10,Entrada,19
2026-01-17 16:21:00,SKU-4,Entrada,54
2026-01-17 13:08:00,SKU-6,Entrada,19
2026-01-17 04:46:00,SKU-32,Entrada,17
2026-01-17 11:57:00,SKU-37,Entrada,28
2026-01-17 12:27:00,SKU-32,Entrada,17
2026-01-17 04:10:00,SKU-2,Saída,22
2026-01-17 15:48:00,SKU-3,Entrada,74
2026-01-17 23:48:00,SKU-17,Entrada,21
2026-01-17 05:17:00,SKU-22,Saída,11
2026-01-17 23:14:00,SKU-40,Saída,20
2026-01-17 20:41:00,SKU-28,Entrada,14
2026-01-17 16:10:00,SKU-20,Entrada,39
2026-01-17 18:30:00,SKU-35,Entrada,6
2026-01-17 15:24:00,SKU-5,Entrada,37
2026-01-17 03:07:00,SKU-39,Saída,10
2026-01-17 10:32:00,SKU-30,Entrada,52
2026-01-17 18:34:00,SKU-9,Saída,7
2026-01-17 15:12:00,SKU-30,Entrada,41
2026-01-17 05:31:00,SKU-26,Entrada,12
2026-01-17 16:19:00,SKU-15,Saída,67
2026-01-17 04:12:00,SKU-20,Entrada,25
2026-01-17 22:12:00,SKU-21,Saída,15
2026-01-17 18:37:00,SKU-2,Entrada,14
2026-01-17 14:35:00,SKU-39,Saída,38
2026-01-17 23:39:00,SKU-1,Entrada,14
2026-01-17 22:10:00,SKU-11,Saída,20
2026-01-17 16:52:00,SKU-14,Entrada,70
2026-01-17 05:55:00,SKU-32,Entrada,13
2026-01-17 17:09:00,SKU-12,Entrada,37
2026-01-17 15:48:00,SKU-30,Entrada,36
2026-01-17 10:57:00,SKU-26,Saída,46
2026-01-17 23:34:00,SKU-23,Entrada,11
2026-01-17 13:34:00,SKU-13,Entrada,20
2026-01-17 15:26:00,SKU-13,Entrada,50
2026-01-17 02:48:00,SKU-10,Saída,20
2026-01-17 03:16:00,SKU-20,Entrada,19
2026-01-17 20:16:00,SKU-22,Saída,11
2026-01-17 16:07:00,SKU-6,Entrada,73
2026-01-17 15:55:00,SKU-39,Entrada,30
2026-01-17 22:46:00,SKU-25,Saída,22
2026-01-17 20:56:00,SKU-37,Entrada,12
2026-01-17 11:49:00,SKU-14,Entrada,25
2026-01-17 20:57:00,SKU-10,Saída,18
2026-01-17 05:26:00,SKU-7,Entrada,8
2026-01-17 14:33:00,SKU-23,Entrada,80
2026-01-17 02:47:00,SKU-25,Saída,14
2026-01-17 01:33:00,SKU-3,Entrada,13
2026-01-17 00:58:00,SKU-22,Saída,20
2026-01-17 21:51:00,SKU-18,Entrada,19
2026-01-17 06:43:00,SKU-31,Entrada,12
2026-01-17 05:46:00,SKU-24,Entrada,13
2026-01-17 23:03:00,SKU-38,Entrada,23
2026-01-17 06:02:00,SKU-37,Saída,21
2026-01-17 15:22:00,SKU-4,Entrada,47
2026-01-17 07:16:00,SKU-10,Entrada,12
2026-01-17 08:49:00,SKU-21,Entrada,23
2026-01-17 16:33:00,SKU-3,Saída,65
2026-01-17 02:05:00,SKU-2,Saída,24
2026-01-17 13:10:00,SKU-3,Entrada,6
2026-01-17 15:48:00,SKU-20,Entrada,40
2026-01-17 17:50:00,SKU-17,Entrada,39
2026-01-17 09:02:00,SKU-18,Saída,28
2026-01-17 21:33:00,SKU-17,Saída,25
2026-01-17 00:20:00,SKU-33,Saída,19
2026-01-17 02:12:00,SKU-12,Entrada,14
2026-01-17 03:35:00,SKU-32,Entrada,14
2026-01-17 15:02:00,SKU-30,Entrada,44
2026-01-17 14:08:00,SKU-8,Entrada,80
2026-01-17 02:31:00,SKU-20,Saída,23
2026-01-17 17:14:00,SKU-31,Entrada,76
2026-01-17 13:26:00,SKU-37,Entrada,18
2026-01-17 09:08:00,SKU-25,Saída,50
2026-01-17 00:26:00,SKU-39,Saída,17
2026-01-17 12:32:00,SKU-35,Saída,18
2026-01-17 13:08:00,SKU-33,Entrada,14
2026-01-17 22:12:00,SKU-3,Saída,6
2026-01-17 11:58:00,SKU-14,Saída,40
2026-01-17 21:22:00,SKU-18,Entrada,22
2026-01-17 10:06:00,SKU-7,Entrada,57
2026-01-17 22:09:00,SKU-38,Entrada,17
2026-01-17 10:27:00,SKU-10,Entrada,55
2026-01-17 10:54:00,SKU-37,Entrada,39
2026-01-17 01:45:00,SKU-29,Saída,9
2026-01-17 07:54:00,SKU-25,Entrada,5
2026-01-17 22:10:00,SKU-15,Saída,14
2026-01-17 18:57:00,SKU-26,Saída,8
2026-01-17 08:12:00,SKU-15,Saída,8
2026-01-17 08:57:00,SKU-17,Saída,17
2026-01-17 17:09:00,SKU-13,Saída,55
2026-01-17 01:52:00,SKU-37,Saída,19
2026-01-17 16:39:00,SKU-7,Saída,65
2026-01-17 05:53:00,SKU-18,Saída,18
2026-01-17 01:41:00,SKU-18,Entrada,19
2026-01-17 11:04:00,SKU-38,Saída,49
2026-01-17 22:30:00,SKU-19,Saída,15
2026-01-17 06:24:00,SKU-31,Entrada,13
2026-01-17 09:30:00,SKU-24,Entrada,53
2026-01-17 11:12:00,SKU-31,Entrada,36
2026-01-17 08:32:00,SKU-29,Saída,24
2026-01-17 18:04:00,SKU-37,Saída,14
2026-01-17 12:05:00,SKU-34,Saída,6
2026-01-17 00:53:00,SKU-11,Entrada,24
2026-01-17 08:10:00,SKU-27,Entrada,9
2026-01-17 05:52:00,SKU-10,Saída,14
2026-01-17 17:34:00,SKU-24,Entrada,32
2026-01-17 18:48:00,SKU-35,Saída,5
2026-01-17 19:24:00,SKU-18,Entrada,13
2026-01-17 03:10:00,SKU-33,Entrada,21
2026-01-17 11:13:00,SKU-10,Saída,40
2026-01-17 21:06:00,SKU-11,Saída,21
2026-01-17 20:51:00,SKU-26,Saída,20
2026-01-17 08:54:00,SKU-13,Saída,11
2026-01-17 23:32:00,SKU-26,Entrada,14
2026-01-17 02:57:00,SKU-35,Entrada,17
2026-01-17 20:35:00,SKU-20,Entrada,9
2026-01-17 02:41:00,SKU-22,Entrada,5
2026-01-17 04:10:00,SKU-6,Saída,23
2026-01-17 12:57:00,SKU-16,Saída,16
2026-01-17 22:45:00,SKU-32,Saída,5
2026-01-17 20:03:00,SKU-23,Saída,17
2026-01-17 15:03:00,SKU-34,Saída,36
2026-01-17 23:43:00,SKU-19,Entrada,20
2026-01-17 08:25:00,SKU-19,Saída,19
2026-01-17 21:08:00,SKU-22,Entrada,20
2026-01-17 16:47:00,SKU-4,Saída,48
2026-01-17 17:26:00,SKU-2,Saída,39
2026-01-17 00:58:00,SKU-19,Entrada,14
2026-01-17 16:48:00,SKU-15,Saída,69
2026-01-17 22:14:00,SKU-13,Saída,10
2026-01-17 16:07:00,SKU-21,Entrada,45
2026-01-17 14:49:00,SKU-12,Entrada,40
2026-01-17 22:40:00,SKU-15,Entrada,18
2026-01-17 10:01:00,SKU-23,Entrada,48
2026-01-17 21:05:00,SKU-27,Saída,22
2026-01-17 04:38:00,SKU-34,Saída,18
2026-01-17 06:52:00,SKU-22,Entrada,19
2026-01-17 18:58:00,SKU-8,Saída,6
2026-01-17 11:02:00,SKU-4,Entrada,47
2026-01-17 17:02:00,SKU-40,Entrada,33
2026-01-17 02:24:00,SKU-15,Entrada,14
2026-01-17 23:24:00,SKU-15,Saída,19
2026-01-17 19:45:00,SKU-4,Saída,9
2026-01-17 00:11:00,SKU-34,Saída,19
2026-01-17 11:52:00,SKU-2,Entrada,23
2026-01-18 00:22:00,SKU-25,Entrada,13
2026-01-18 08:46:00,SKU-7,Saída,6
2026-01-18 14:16:00,SKU-8,Saída,52
2026-01-18 18:51:00,SKU-14,Saída,19
2026-01-18 09:49:00,SKU-6,Entrada,38
2026-01-18 05:53:00,SKU-11,Entrada,8
2026-01-18 20:56:00,SKU-26,Entrada,20
2026-01-18 21:50:00,SKU-35,Saída,13
2026-01-18 14:38:00,SKU-35,Saída,77
2026-01-18 09:16:00,SKU-3,Saída,34
2026-01-18 09:42:00,SKU-18,Entrada,20
2026-01-18 17:43:00,SKU-5,Entrada,68
2026-01-18 04:22:00,SKU-27,Saída,24
2026-01-18 02:54:00,SKU-18,Saída,24
2026-01-18 10:49:00,SKU-4,Saída,57
2026-01-18 03:28:00,SKU-20,Entrada,9
2026-01-18 14:20:00,SKU-3,Entrada,70
2026-01-18 02:08:00,SKU-30,Saída,17
2026-01-18 08:12:00,SKU-27,Entrada,19
2026-01-18 04:17:00,SKU-22,Saída,17
2026-01-18 23:40:00,SKU-8,Entrada,17
2026-01-18 14:53:00,SKU-1,Entrada,74
2026-01-18 00:46:00,SKU-14,Saída,23
2026-01-18 08:21:00,SKU-34,Entrada,24
2026-01-18 02:12:00,SKU-21,Entrada,20
2026-01-18 11:48:00,SKU-4,Entrada,39
2026-01-18 21:21:00,SKU-30,Saída,5
2026-01-18 11:42:00,SKU-4,Entrada,51
2026-01-18 02:35:00,SKU-27,Saída,15
2026-01-18 08:21:00,SKU-23,Entrada,22
2026-01-18 22:38:00,SKU-17,Entrada,20
2026-01-18 19:58:00,SKU-3,Saída,6
2026-01-18 09:24:00,SKU-6,Saída,23
2026-01-18 09:29:00,SKU-40,Saída,37
2026-01-18 02:41:00,SKU-14,Saída,20
2026-01-18 19:12:00,SKU-7,Entrada,9
2026-01-18 18:01:00,SKU-31,Saída,11
2026-01-18 17:43:00,SKU-6,Saída,54
2026-01-18 19:41:00,SKU-31,Entrada,17
2026-01-18 16:43:00,SKU-38,Entrada,37
2026-01-18 08:51:00,SKU-32,Saída,6
2026-01-18 20:55:00,SKU-36,Saída,23
2026-01-18 14:49:00,SKU-8,Entrada,64
2026-01-18 16:23:00,SKU-23,Saída,53
2026-01-18 20:14:00,SKU-15,Entrada,8
2026-01-18 09:41:00,SKU-10,Entrada,39
2026-01-18 21:29:00,SKU-17,Entrada,17
2026-01-18 07:37:00,SKU-29,Saída,20
2026-01-18 12:52:00,SKU-28,Entrada,23
2026-01-18 02:26:00,SKU-26,Saída,15
2026-01-18 06:17:00,SKU-2,Entrada,12
2026-01-18 10:22:00,SKU-34,Saída,28
2026-01-18 09:31:00,SKU-2,Saída,44
2026-01-18 16:28:00,SKU-20,Entrada,54
2026-01-18 19:02:00,SKU-39,Entrada,14
2026-01-18 16:03:00,SKU-17,Saída,42
2026-01-18 11:55:00,SKU-37,Entrada,35
2026-01-18 09:50:00,SKU-9,Entrada,53
2026-01-18 14:25:00,SKU-7,Entrada,54
2026-01-18 12:40:00,SKU-14,Saída,25
2026-01-18 23:34:00,SKU-25,Saída,12
2026-01-18 20:10:00,SKU-10,Saída,23
2026-01-18 13:25:00,SKU-9,Saída,10
2026-01-18 15:17:00,SKU-9,Entrada,41
2026-01-18 11:04:00,SKU-13,Saída,59
2026-01-18 17:45:00,SKU-15,Entrada,70
2026-01-18 01:47:00,SKU-23,Entrada,10
2026-01-18 21:22:00,SKU-21,Saída,20
2026-01-18 18:59:00,SKU-26,Saída,7
2026-01-18 02:01:00,SKU-25,Entrada,25
2026-01-18 12:32:00,SKU-6,Saída,24
2026-01-18 12:59:00,SKU-19,Entrada,24
2026-01-18 22:55:00,SKU-28,Saída,13
2026-01-18 06:55:00,SKU-21,Saída,12
2026-01-18 12:37:00,SKU-8,Entrada,19
2026-01-18 21:17:00,SKU-19,Saída,20
2026-01-18 00:19:00,SKU-19,Saída,12
2026-01-18 14:41:00,SKU-6,Entrada,64
2026-01-18 11:07:00,SKU-28,Saída,44
2026-01-18 22:26:00,SKU-29,Entrada,25
2026-01-18 15:50:00,SKU-19,Entrada,47
2026-01-18 08:16:00,SKU-22,Saída,15
2026-01-18 21:29:00,SKU-2,Entrada,25
2026-01-18 04:44:00,SKU-28,Entrada,15
2026-01-18 01:49:00,SKU-28,Saída,21
2026-01-18 06:29:00,SKU-28,Entrada,17
2026-01-18 13:27:00,SKU-27,Entrada,12
2026-01-18 10:49:00,SKU-32,Entrada,23
2026-01-18 15:38:00,SKU-35,Saída,51
2026-01-18 21:50:00,SKU-6,Saída,5
2026-01-18 15:40:00,SKU-3,Saída,69
2026-01-18 05:40:00,SKU-29,Saída,20
2026-01-18 18:18:00,SKU-37,Entrada,20
2026-01-18 10:41:00,SKU-17,Saída,51
2026-01-18 11:09:00,SKU-36,Entrada,29
2026-01-18 19:29:00,SKU-38,Saída,5
2026-01-18 01:18:00,SKU-7,Saída,10
2026-01-18 21:15:00,SKU-10,Saída,13
2026-01-18 08:13:00,SKU-24,Saída,5
2026-01-18 14:38:00,SKU-38,Saída,70
2026-01-18 17:14:00,SKU-19,Saída,67
2026-01-18 05:59:00,SKU-21,Entrada,14
2026-01-18 21:51:00,SKU-17,Entrada,17
2026-01-18 12:17:00,SKU-11,Entrada,14
2026-01-18 08:03:00,SKU-39,Entrada,10
2026-01-18 18:12:00,SKU-39,Saída,8
2026-01-18 13:39:00,SKU-18,Entrada,20
2026-01-18 10:41:00,SKU-18,Saída,26
2026-01-18 11:55:00,SKU-36,Saída,43
2026-01-18 23:45:00,SKU-13,Entrada,19
2026-01-18 08:32:00,SKU-35,Saída,9
2026-01-18 12:20:00,SKU-33,Saída,8
2026-01-18 07:42:00,SKU-18,Entrada,14
2026-01-18 08:18:00,SKU-22,Saída,16
2026-01-18 02:17:00,SKU-27,Entrada,12
2026-01-18 06:27:00,SKU-27,Entrada,11
2026-01-18 23:21:00,SKU-3,Saída,10
2026-01-18 20:25:00,SKU-27,Entrada,15
2026-01-18 05:37:00,SKU-3,Entrada,9
2026-01-18 21:25:00,SKU-37,Saída,17
2026-01-18 23:03:00,SKU-28,Entrada,8
2026-01-18 14:36:00,SKU-38,Entrada,51
2026-01-18 12:35:00,SKU-1,Entrada,5
2026-01-18 00:43:00,SKU-34,Entrada,16
2026-01-18 02:39:00,SKU-1,Entrada,25
2026-01-18 21:26:00,SKU-1,Entrada,12
2026-01-18 20:38:00,SKU-28,Entrada,24
2026-01-18 09:36:00,SKU-37,Saída,43
2026-01-18 14:59:00,SKU-39,Entrada,58
2026-01-18 15:16:00,SKU-2,Saída,64
2026-01-18 01:17:00,SKU-24,Entrada,22
2026-01-18 23:37:00,SKU-4,Entrada,5
2026-01-18 15:43:00,SKU-4,Saída,47
2026-01-18 23:57:00,SKU-27,Saída,14
2026-01-18 20:09:00,SKU-19,Entrada,21
2026-01-18 14:15:00,SKU-30,Entrada,31
2026-01-18 12:49:00,SKU-20,Entrada,5
2026-01-18 03:42:00,SKU-1,Entrada,20
2026-01-18 10:56:00,SKU-33,Entrada,34
2026-01-18 02:29:00,SKU-16,Saída,25
2026-01-18 00:43:00,SKU-2,Entrada,14
2026-01-18 02:29:00,SKU-20,Saída,22
2026-01-18 02:15:00,SKU-22,Entrada,5
2026-01-18 00:01:00,SKU-37,Entrada,14
2026-01-18 00:18:00,SKU-23,Entrada,17
2026-01-18 16:46:00,SKU-18,Entrada,64
2026-01-18 17:02:00,SKU-30,Entrada,42
2026-01-18 05:45:00,SKU-33,Entrada,25
2026-01-18 20:52:00,SKU-34,Saída,25
2026-01-18 04:23:00,SKU-22,Saída,13
2026-01-18 22:57:00,SKU-8,Saída,6
2026-01-18 10:33:00,SKU-30,Entrada,30
2026-01-18 06:01:00,SKU-6,Entrada,10
2026-01-18 15:45:00,SKU-36,Entrada,46
2026-01-18 22:09:00,SKU-19,Saída,10
2026-01-18 18:11:00,SKU-40,Saída,21
2026-01-18 11:45:00,SKU-22,Entrada,59
2026-01-18 01:09:00,SKU-33,Saída,16
2026-01-18 12:32:00,SKU-25,Entrada,25
2026-01-18 11:12:00,SKU-12,Entrada,24
2026-01-18 07:58:00,SKU-36,Saída,7
2026-01-18 14:09:00,SKU-25,Entrada,80
2026-01-18 10:38:00,SKU-40,Saída,24
2026-01-18 10:00:00,SKU-23,Saída,22
2026-01-18 22:20:00,SKU-18,Saída,21
2026-01-18 01:44:00,SKU-6,Saída,16
2026-01-18 15:42:00,SKU-15,Entrada,46
2026-01-18 22:31:00,SKU-30,Entrada,13
2026-01-18 19:27:00,SKU-16,Saída,24
2026-01-18 05:43:00,SKU-3,Saída,9
2026-01-18 23:47:00,SKU-7,Saída,7
2026-01-18 11:12:00,SKU-5,Entrada,44
2026-01-18 13:16:00,SKU-4,Entrada,10
2026-01-18 17:06:00,SKU-4,Entrada,50
2026-01-18 10:14:00,SKU-36,Entrada,57
2026-01-18 07:32:00,SKU-33,Saída,21
2026-01-18 03:27:00,SKU-20,Entrada,17
2026-01-18 21:03:00,SKU-16,Entrada,7
2026-01-18 22:07:00,SKU-34,Entrada,21
2026-01-18 19:10:00,SKU-22,Entrada,14
2026-01-18 00:50:00,SKU-22,Saída,22
2026-01-18 12:55:00,SKU-38,Saída,25
2026-01-18 10:13:00,SKU-39,Entrada,20
2026-01-18 22:46:00,SKU-26,Saída,15
2026-01-18 08:58:00,SKU-9,Saída,19
2026-01-18 09:32:00,SKU-28,Entrada,50
2026-01-18 18:14:00,SKU-24,Entrada,7
2026-01-18 03:56:00,SKU-7,Saída,19
2026-01-18 07:32:00,SKU-22,Saída,9
2026-01-18 19:11:00,SKU-13,Entrada,13
2026-01-18 17:20:00,SKU-39,Saída,38
2026-01-18 17:43:00,SKU-26,Saída,41
2026-01-18 02:26:00,SKU-12,Entrada,23
2026-01-18 18:46:00,SKU-6,Entrada,14
2026-01-18 06:31:00,SKU-28,Saída,6
2026-01-18 04:18:00,SKU-39,Saída,11
2026-01-18 04:27:00,SKU-13,Entrada,13
2026-01-18 06:30:00,SKU-7,Entrada,12
2026-01-18 09:13:00,SKU-31,Saída,25
2026-01-18 01:13:00,SKU-36,Saída,16
2026-01-18 11:39:00,SKU-33,Saída,45
2026-01-18 19:35:00,SKU-40,Saída,23
2026-01-18 13:59:00,SKU-24,Saída,23
2026-01-18 23:50:00,SKU-12,Entrada,16
2026-01-18 05:34:00,SKU-20,Saída,11
2026-01-18 21:48:00,SKU-34,Saída,6
2026-01-18 16:52:00,SKU-31,Entrada,39
2026-01-18 13:14:00,SKU-4,Entrada,17
2026-01-18 07:50:00,SKU-37,Saída,5
2026-01-18 17:00:00,SKU-5,Entrada,35
2026-01-18 22:04:00,SKU-15,Saída,7
2026-01-18 21:16:00,SKU-7,Saída,11
2026-01-18 01:17:00,SKU-24,Saída,24
2026-01-18 12:18:00,SKU-10,Saída,21
2026-01-18 16:23:00,SKU-24,Entrada,46
2026-01-18 18:46:00,SKU-16,Saída,23
2026-01-18 09:27:00,SKU-3,Saída,41
2026-01-18 02:29:00,SKU-14,Entrada,8
2026-01-18 13:15:00,SKU-22,Saída,18
2026-01-18 17:55:00,SKU-4,Saída,58
2026-01-18 14:43:00,SKU-31,Saída,40
2026-01-18 13:29:00,SKU-35,Entrada,11
2026-01-18 21:32:00,SKU-8,Saída,17
2026-01-18 13:27:00,SKU-24,Entrada,14
2026-01-18 05:50:00,SKU-10,Saída,18
2026-01-18 20:55:00,SKU-15,Saída,6
2026-01-18 10:32:00,SKU-24,Saída,23
2026-01-18 07:15:00,SKU-32,Entrada,15
2026-01-18 00:53:00,SKU-31,Saída,20
2026-01-18 17:51:00,SKU-20,Saída,55
2026-01-18 17:41:00,SKU-30,Entrada,45
2026-01-18 18:22:00,SKU-7,Entrada,10
2026-01-18 21:50:00,SKU-6,Saída,21
2026-01-18 06:33:00,SKU-37,Saída,19
2026-01-18 20:57:00,SKU-2,Saída,24
2026-01-18 07:22:00,SKU-37,Entrada,11
2026-01-18 14:25:00,SKU-15,Saída,63
2026-01-18 00:50:00,SKU-27,Entrada,25
2026-01-18 15:30:00,SKU-6,Entrada,35
2026-01-18 22:05:00,SKU-17,Entrada,16
2026-01-18 12:07:00,SKU-40,Saída,21
2026-01-18 22:17:00,SKU-39,Entrada,7
2026-01-18 17:10:00,SKU-18,Entrada,48
2026-01-18 00:36:00,SKU-21,Entrada,10
2026-01-18 18:20:00,SKU-4,Entrada,14
2026-01-18 12:48:00,SKU-11,Entrada,20
2026-01-18 17:47:00,SKU-12,Entrada,69
2026-01-18 09:37:00,SKU-10,Saída,36
2026-01-18 22:09:00,SKU-28,Entrada,17
2026-01-18 04:41:00,SKU-3,Entrada,18
2026-01-18 11:15:00,SKU-20,Entrada,34
2026-01-18 03:41:00,SKU-8,Saída,25
2026-01-18 05:58:00,SKU-10,Saída,19
2026-01-18 20:51:00,SKU-26,Entrada,17
2026-01-18 22:22:00,SKU-31,Entrada,15
2026-01-18 04:31:00,SKU-23,Saída,19
2026-01-18 18:47:00,SKU-11,Entrada,11
2026-01-18 12:18:00,SKU-27,Entrada,14
2026-01-18 17:38:00,SKU-18,Saída,66
2026-01-18 17:02:00,SKU-31,Saída,53
2026-01-18 14:32:00,SKU-39,Saída,50
2026-01-18 19:12:00,SKU-36,Entrada,25
2026-01-18 13:05:00,SKU-11,Saída,11
2026-01-18 15:32:00,SKU-9,Entrada,51
2026-01-18 08:27:00,SKU-14,Entrada,11
2026-01-18 19:07:00,SKU-22,Entrada,14
2026-01-18 03:20:00,SKU-11,Entrada,15
2026-01-18 02:01:00,SKU-28,Entrada,5
2026-01-18 07:54:00,SKU-25,Entrada,20
2026-01-18 20:02:00,SKU-28,Saída,20
2026-01-18 10:49:00,SKU-14,Saída,49
2026-01-18 08:40:00,SKU-40,Saída,25
2026-01-18 12:37:00,SKU-23,Entrada,6
2026-01-18 09:15:00,SKU-19,Entrada,26
2026-01-18 06:26:00,SKU-23,Entrada,21
2026-01-18 05:10:00,SKU-3,Saída,10
2026-01-18 12:15:00,SKU-36,Saída,25
2026-01-18 08:45:00,SKU-28,Entrada,22
2026-01-18 16:33:00,SKU-39,Saída,54
2026-01-18 22:30:00,SKU-27,Entrada,23
2026-01-18 16:47:00,SKU-6,Entrada,41
2026-01-18 06:35:00,SKU-4,Saída,10
2026-01-18 07:04:00,SKU-17,Entrada,20
2026-01-18 04:49:00,SKU-31,Entrada,12
2026-01-18 19:32:00,SKU-4,Entrada,16
2026-01-18 17:48:00,SKU-9,Saída,47
2026-01-18 10:04:00,SKU-29,Saída,32
2026-01-18 04:09:00,SKU-4,Saída,21
2026-01-18 14:16:00,SKU-36,Entrada,58
2026-01-18 08:17:00,SKU-8,Entrada,17
2026-01-18 14:12:00,SKU-15,Entrada,69
2026-01-18 06:45:00,SKU-29,Saída,13
2026-01-18 06:57:00,SKU-14,Entrada,9
2026-01-18 16:14:00,SKU-6,Entrada,57
2026-01-18 05:42:00,SKU-36,Saída,21
2026-01-18 16:42:00,SKU-21,Saída,67
2026-01-18 08:44:00,SKU-12,Saída,7
2026-01-18 10:05:00,SKU-13,Entrada,57
2026-01-18 18:40:00,SKU-18,Entrada,9
2026-01-18 14:07:00,SKU-31,Entrada,34
2026-01-18 17:34:00,SKU-22,Entrada,79
2026-01-18 01:40:00,SKU-33,Entrada,19
2026-01-18 14:59:00,SKU-24,Entrada,42
2026-01-18 00:24:00,SKU-31,Entrada,22
2026-01-18 17:26:00,SKU-15,Saída,74
2026-01-18 01:09:00,SKU-29,Saída,25
2026-01-18 20:24:00,SKU-13,Entrada,10
2026-01-18 12:53:00,SKU-20,Entrada,9
2026-01-18 09:49:00,SKU-40,Saída,57
2026-01-18 04:03:00,SKU-16,Saída,16
2026-01-18 00:29:00,SKU-13,Entrada,17
2026-01-18 16:08:00,SKU-19,Entrada,31
2026-01-18 23:35:00,SKU-6,Entrada,7
2026-01-18 09:42:00,SKU-39,Saída,21
2026-01-18 23:59:00,SKU-13,Entrada,13
2026-01-18 22:51:00,SKU-38,Entrada,13
